date,content
2019-10-30 18:21:09,"RT @Behembaba: ""... It's also especially interesting that--in the hell that white supremacists built--the Big Bad of Harriet is a Black man…"
2019-10-30 18:20:25,RT @tubmanstamp: “Do you have The Stamp?” Tom Power asks Cynthia Erivo in this interview discussing her portrayal of the famed abolitionist…
2019-10-30 18:11:54,"RT @Behembaba: ""... It's also especially interesting that--in the hell that white supremacists built--the Big Bad of Harriet is a Black man…"
2019-10-30 18:10:27,"RT @Behembaba: ""... It's also especially interesting that--in the hell that white supremacists built--the Big Bad of Harriet is a Black man…"
2019-10-30 18:08:05,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…
2019-10-30 18:07:49,RT @tubmanstamp: “Do you have The Stamp?” Tom Power asks Cynthia Erivo in this interview discussing her portrayal of the famed abolitionist…
2019-10-30 18:05:46,RT @tubmanstamp: “Do you have The Stamp?” Tom Power asks Cynthia Erivo in this interview discussing her portrayal of the famed abolitionist…
2019-10-30 18:03:46,@Azhrarn2 According to the review the villan of #HarrietMovie is a Black man as a bounty hunter; yet Harriet doesn'… https://t.co/hXWe7pyKAK
2019-10-30 18:02:14,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…
2019-10-30 18:01:49,“Do you have The Stamp?” Tom Power asks Cynthia Erivo in this interview discussing her portrayal of the famed aboli… https://t.co/yMD4Lmbgcn
2019-10-30 18:01:32,#HarrietMovie MOVIE REVIEW - Double Toasted https://t.co/0OuDeWvJ3X So it’s a television movie #ADOS
2019-10-30 17:56:08,"RT @gettysburgmaam: Louise Davis 83 
Harriet Tubman’s 3rd cousin. 
.
Keeping her legacy alive. 
.
#History #Harriet #HarrietMovie #HarrietT…"
2019-10-30 17:54:58,"RT @Behembaba: ""... It's also especially interesting that--in the hell that white supremacists built--the Big Bad of Harriet is a Black man…"
2019-10-30 17:51:09,Ill pass on this one 🤷🏿‍♂️#HarrietMovie
2019-10-30 17:49:02,"""... It's also especially interesting that--in the hell that white supremacists built--the Big Bad of Harriet is a… https://t.co/zJ5ADNadUn"
2019-10-30 17:42:16,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…
2019-10-30 17:35:51,"Hey #ADOS! DON'T do what @CynthiaEriVo said on the @Oprah  
interview and go see the #HarrietMovie and ""judge for y… https://t.co/VO6wNv2vLk"
2019-10-30 17:28:59,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…
2019-10-30 17:27:01,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…
2019-10-30 17:24:04,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…
2019-10-30 17:20:17,"RT @rashaunps: We asked u politely

Are u Ohu

Osu

Or Diala?

@CynthiaEriVo WHAT’S THE TRUTH?

https://t.co/jkfW73GPhD @FocusFeatures @dba…"
2019-10-30 17:18:19,RT @ScottMendelson: #HarrietMovie Review: Harriet Tubman Gets A Superhero Origin Story In Formulaic But Compelling Biopic via @forbes by @S…
2019-10-30 17:16:43,"RT @rashaunps: We asked u politely

Are u Ohu

Osu

Or Diala?

@CynthiaEriVo WHAT’S THE TRUTH?

https://t.co/jkfW73GPhD @FocusFeatures @dba…"
2019-10-30 17:14:00,RT @ScottMendelson: #HarrietMovie Review: Harriet Tubman Gets A Superhero Origin Story In Formulaic But Compelling Biopic via @forbes by @S…
2019-10-30 17:12:48,"RT @GameTight14: @Black_Action 😂😂On My Mama
Goofy As Hell 😂😂
#BoycottHarriet 
#HarrietMovie 
#NotMyHarriet https://t.co/OZ99g3PN9y"
2019-10-30 17:03:50,"If Cynthia Erivo makes a public statement owning and apologizes for her inciting comments, will that be enough for… https://t.co/hrgr3bDQdE"
2019-10-30 17:03:29,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…
2019-10-30 16:56:08,"RT @GameTight14: @Black_Action 😂😂On My Mama
Goofy As Hell 😂😂
#BoycottHarriet 
#HarrietMovie 
#NotMyHarriet https://t.co/OZ99g3PN9y"
2019-10-30 16:54:45,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…
2019-10-30 16:50:42,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…
2019-10-30 16:49:33,"@joeyelli0tt @IMDb
Just pretend it's a anti semitic playing a Jewish Shero! You sound like @BernieSanders when aske… https://t.co/Ti7HoJADpc"
2019-10-30 16:43:12,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…
2019-10-30 16:33:49,"If you're looking forward to the #HarrietMovie, her real-life stories are worth learning about in this wonderful… https://t.co/jAH77dZT9c"
2019-10-30 16:33:28,@mjrtheatres I willn't support America's attempt to erase #ADOS! @CynthiaEriVo is #NotMyHarriet #BoycottHarriet… https://t.co/CEGqzij8Ar
2019-10-30 16:29:20,"@Drmatc1 The White Media will be pushing lots of these Free Screenings as
 P.R. Stunts: Family be on the lookout!… https://t.co/SJNkAuNUxW"
2019-10-30 16:29:08,Oh and while you’re at it see Harriet. The US Premiere was phenomenal. Literally moved beyond words. They played Ni… https://t.co/1fkWkCgu9Q
2019-10-30 16:26:39,"@patrickterril If know enough to know #ADOS has a issue, then Sure you know why! Enjoy the movie! Their isn't any r… https://t.co/OWptPAwtEm"
2019-10-30 16:23:52,"RT @GameTight14: @Black_Action 😂😂On My Mama
Goofy As Hell 😂😂
#BoycottHarriet 
#HarrietMovie 
#NotMyHarriet https://t.co/OZ99g3PN9y"
2019-10-30 16:21:18,"Even if Cynthia made a sincere apology in the past (I missed that!), why is it so hard to admit wrong doing and apo… https://t.co/U0d01ySqoZ"
2019-10-30 16:19:56,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…
2019-10-30 16:18:10,"RT @GameTight14: @Black_Action 😂😂On My Mama
Goofy As Hell 😂😂
#BoycottHarriet 
#HarrietMovie 
#NotMyHarriet https://t.co/OZ99g3PN9y"
2019-10-30 16:17:45,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…
2019-10-30 16:14:08,"@Black_Action 😂😂On My Mama
Goofy As Hell 😂😂
#BoycottHarriet 
#HarrietMovie 
#NotMyHarriet https://t.co/OZ99g3PN9y"
2019-10-30 16:13:53,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…
2019-10-30 16:09:19,I’m not #ADOS so maybe I will never understand the #CynthiaErivo thing. Bc it seems like anyone that isn’t #ADOS is… https://t.co/lTIH1HGgxI
2019-10-30 16:07:04,I don’t know what #cynthiaerivo did to some of y’all. But I know I’m going to see #HarrietMovie. I’m just gonna.
2019-10-30 16:05:42,"RT @truelylynnette: In my interview with 'Harriet' director, Kasi Lemmons, she discusses the importance of showcasing the spectrum of Black…"
2019-10-30 16:05:23,"RT @truelylynnette: 'Harriet' actress, @CynthiaEriVo candidly and eloquently expresses how her role in the #HarrietMovie encouraged her to…"
2019-10-30 16:03:55,"Saw a free screening of Harriet last night, AWWWEEESOOMMEEE!!!! A MUST SEE movie!!! Another ""roller coaster ride if… https://t.co/R7l6zYXtVC"
2019-10-30 16:02:49,Last night at the L.A. #HarrietMovie premiere. Sang @CynthiaEriVo ! One of the best films I’ve seen in a long time.… https://t.co/h59IOeGAmm
